id;user_id;news_id;comment_id;comment;created;likes_cnt;dislikes_cnt;needs_mod
1879;171;618;;faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec;2015-07-02 05:21:00;121;57;0
1880;237;368;746;nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper;2016-05-01 18:40:00;47;180;0
1881;214;386;;elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper;2016-03-02 16:54:00;17;53;0
1882;206;426;1462;pharetra magna ac consequat metus sapien ut nunc vestibulum;2016-04-10 12:14:00;6;162;1
1883;28;643;1107;commodo vulputate justo in;2015-07-09 02:37:00;161;153;0
1884;51;612;;lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec;2016-03-22 12:35:00;73;101;0
1885;102;800;417;vestibulum proin eu mi nulla ac enim in tempor turpis;2016-04-23 11:27:00;182;78;0
1887;29;537;;ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit nulla elit ac nulla sed vel enim sit amet nunc viverra dapibus nulla suscipit ligula in lacus curabitur;2016-01-24 08:15:00;73;47;0
1888;3;580;;molestie nibh in lectus pellentesque at nulla suspendisse potenti;2017-11-22 14:05:00;120;181;0
1889;137;803;;nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris;2015-08-31 14:25:00;119;163;0
1890;196;458;;ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae donec pharetra magna vestibulum aliquet ultrices erat tortor sollicitudin mi;2015-04-21 11:02:00;60;79;0
1891;240;248;973;interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et;2017-07-24 06:38:00;151;16;0
1892;284;145;;curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero rutrum ac lobortis vel dapibus at diam nam tristique tortor eu pede;2017-04-21 22:30:00;194;187;0
1893;121;882;;vivamus in felis eu sapien cursus vestibulum proin eu mi nulla ac enim in tempor;2017-09-27 08:42:00;178;122;0
1894;214;895;971;velit donec diam neque vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia;2018-01-25 05:41:00;141;165;0
1895;198;815;;nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat;2017-03-29 06:14:00;38;177;0
1896;184;652;;vestibulum eget vulputate ut ultrices vel augue vestibulum ante ipsum primis in faucibus orci;2017-05-01 10:07:00;167;89;0
1897;1;317;;feugiat et eros vestibulum ac est lacinia;2017-05-29 00:21:00;65;150;0
1898;34;301;;nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris;2015-05-06 10:39:00;116;132;0
1899;2;214;;nec nisi vulputate nonummy maecenas tincidunt lacus at velit vivamus vel nulla eget eros elementum pellentesque quisque porta volutpat erat quisque erat eros viverra eget congue;2017-05-12 17:10:00;170;14;0
1900;176;278;;habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc;2017-11-06 16:09:00;149;3;0
1901;45;697;1055;libero nam dui proin leo odio porttitor id consequat;2016-05-02 14:28:00;122;157;0
1902;239;589;;nascetur ridiculus mus etiam vel augue;2016-09-12 18:58:00;65;99;0
1903;35;792;284;lorem ipsum dolor sit amet consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante;2016-03-12 12:03:00;86;182;1
1904;118;188;;pretium iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla;2017-08-10 14:29:00;197;58;0
1906;133;200;;integer tincidunt ante vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus;2015-03-20 01:30:00;78;94;0
1907;61;396;;ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue;2017-05-30 07:37:00;151;5;0
1908;219;591;188;vivamus vestibulum sagittis sapien cum sociis natoque penatibus et magnis dis parturient montes nascetur ridiculus mus etiam vel augue vestibulum;2017-02-27 08:27:00;34;17;0
1909;146;410;;consectetuer adipiscing elit proin risus praesent lectus vestibulum quam sapien varius ut blandit non interdum in ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae duis faucibus;2017-06-20 02:30:00;24;74;0
1910;252;521;;sed ante vivamus tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis nulla neque;2015-11-21 10:28:00;52;91;0
1911;105;528;;non quam nec dui luctus rutrum nulla tellus in sagittis dui vel nisl duis ac nibh fusce lacus purus aliquet at feugiat non pretium quis lectus suspendisse potenti in eleifend quam a odio in hac;2016-08-05 07:55:00;58;57;0
1912;299;454;;nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas leo odio condimentum id luctus nec molestie sed justo pellentesque viverra pede ac diam cras pellentesque volutpat dui maecenas tristique est et tempus semper est quam pharetra magna ac consequat metus;2016-02-07 11:41:00;18;82;0
1913;80;464;;sociis natoque penatibus et magnis dis;2016-05-04 01:30:00;71;105;0
1914;221;869;;id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia;2017-06-12 13:42:00;99;109;0
1915;244;458;1309;mi nulla ac enim in tempor turpis nec euismod scelerisque quam turpis adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere;2015-12-06 22:06:00;27;75;0
1916;130;73;;orci eget orci vehicula condimentum curabitur;2016-05-01 15:49:00;143;167;0
1917;210;224;;vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat;2016-09-30 14:30:00;142;0;0
1918;290;65;984;consequat in consequat ut nulla sed accumsan felis ut at dolor quis odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero;2016-01-09 18:49:00;24;163;0
1919;65;365;552;vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem;2017-01-27 04:08:00;148;155;0
1920;125;342;;enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis;2016-11-04 21:29:00;7;85;0
1921;114;812;484;donec vitae nisi nam ultrices libero non mattis pulvinar nulla pede ullamcorper augue a suscipit;2015-04-20 08:19:00;17;136;0
1922;40;382;1337;sodales sed tincidunt eu felis;2015-05-31 02:15:00;31;113;0
1923;181;303;;sed sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede;2017-11-17 19:54:00;136;134;0
1924;101;13;;ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu;2015-04-09 08:40:00;130;88;1
1925;182;914;359;ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa;2016-09-24 20:49:00;32;109;0
1926;99;726;1523;volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci nullam molestie nibh in lectus pellentesque at nulla suspendisse;2017-03-30 04:02:00;124;154;0
1927;76;548;;eu mi nulla ac enim in;2015-11-02 21:55:00;39;75;0
1928;243;62;1659;ante vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia;2015-12-21 11:30:00;141;119;0
1929;170;906;505;sagittis nam congue risus semper porta volutpat quam pede lobortis ligula sit amet eleifend pede libero quis orci;2016-10-23 11:03:00;30;110;0
1930;155;711;;commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at vulputate vitae nisl aenean lectus pellentesque eget nunc donec quis orci eget;2016-06-12 18:28:00;82;83;0
1931;121;609;845;eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem;2017-02-10 04:25:00;108;175;0
1932;260;732;736;quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in faucibus orci luctus;2016-03-25 06:32:00;148;59;0
1933;150;103;;nulla suspendisse potenti cras in purus eu magna vulputate luctus cum sociis natoque penatibus et;2016-11-11 11:12:00;162;47;0
1934;255;392;;odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in;2016-04-23 20:58:00;169;171;0
1935;224;453;;ligula pellentesque ultrices phasellus id sapien in sapien iaculis congue vivamus metus arcu adipiscing molestie hendrerit at;2016-11-03 07:11:00;31;94;0
1936;202;495;;vestibulum ac est lacinia nisi venenatis tristique fusce congue diam id ornare imperdiet sapien urna pretium nisl ut volutpat sapien arcu sed augue aliquam erat volutpat in congue etiam;2018-01-05 02:15:00;145;52;0
1937;102;590;;eget semper rutrum nulla nunc;2017-04-17 21:33:00;148;37;0
1938;264;480;660;et tempus semper est quam pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis;2016-02-05 03:01:00;31;3;0
1939;135;744;;adipiscing lorem vitae mattis nibh ligula nec sem duis aliquam convallis nunc proin at turpis a pede posuere nonummy integer non;2017-02-22 10:08:00;191;49;0
1940;259;269;;pharetra magna ac consequat metus sapien ut nunc vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor;2017-11-28 17:03:00;129;128;0
1941;291;219;;vel ipsum praesent blandit lacinia erat vestibulum sed magna at nunc commodo placerat praesent blandit nam nulla integer pede justo lacinia eget tincidunt eget tempus vel pede morbi porttitor lorem id ligula suspendisse ornare consequat lectus in est risus auctor sed tristique in tempus sit amet sem fusce consequat;2015-04-20 16:45:00;48;189;0
1942;300;800;417;tortor duis mattis egestas metus aenean fermentum donec ut mauris eget massa tempor convallis;2016-03-30 13:10:00;26;95;0
1943;273;627;398;convallis eget eleifend luctus ultricies eu nibh quisque id justo sit amet sapien dignissim vestibulum vestibulum ante ipsum primis in;2017-07-30 05:14:00;129;28;0
1944;236;734;;nunc donec quis orci;2015-09-26 06:18:00;53;31;0
1945;91;545;;congue elementum in hac habitasse platea dictumst morbi vestibulum velit id pretium iaculis;2017-09-18 04:34:00;157;13;1
1946;265;205;;nulla mollis molestie lorem quisque ut erat curabitur gravida nisi at nibh in hac habitasse platea dictumst aliquam augue quam sollicitudin vitae consectetuer eget rutrum at lorem;2017-01-28 07:46:00;35;192;0
1947;115;895;1135;vel est donec odio justo sollicitudin ut suscipit a feugiat et eros vestibulum ac est lacinia nisi;2016-02-22 19:44:00;17;60;0
1948;249;898;;pede ullamcorper augue a suscipit nulla elit;2016-12-16 09:32:00;152;195;0
1949;255;560;1435;ante vivamus tortor;2017-05-05 16:56:00;135;78;0
1950;145;670;;viverra pede ac;2017-04-16 20:51:00;125;118;0
1951;277;757;;et ultrices posuere cubilia curae duis faucibus accumsan odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris enim leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue;2015-12-23 21:38:00;72;166;0
1952;291;513;;lacus at turpis donec posuere metus vitae ipsum aliquam non mauris morbi non lectus aliquam sit amet diam in magna bibendum imperdiet nullam orci pede venenatis non sodales sed tincidunt eu felis fusce posuere felis sed lacus morbi sem mauris laoreet ut rhoncus aliquet;2015-10-26 09:11:00;30;51;0
1953;87;162;;nunc viverra dapibus nulla suscipit ligula in lacus curabitur at ipsum ac tellus semper interdum mauris ullamcorper purus sit amet nulla quisque arcu libero;2017-12-18 17:17:00;149;43;0
1954;115;436;;suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis egestas metus;2017-11-02 01:10:00;5;127;0
1955;126;619;814;erat volutpat in congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus;2016-12-11 09:07:00;139;198;0
1956;152;540;1399;sit amet justo morbi ut odio cras mi pede malesuada in imperdiet et commodo vulputate;2015-05-13 13:33:00;26;137;0
1957;129;603;;nibh in quis justo maecenas rhoncus aliquam lacus morbi quis tortor id nulla ultrices aliquet maecenas;2016-01-24 02:37:00;181;102;0
1958;2;427;681;ut odio cras mi pede malesuada in imperdiet et commodo vulputate justo in blandit ultrices enim lorem ipsum dolor sit amet consectetuer adipiscing elit proin interdum mauris non ligula pellentesque ultrices;2016-12-26 19:32:00;160;2;0
1959;28;807;696;iaculis diam erat fermentum justo nec condimentum neque sapien placerat ante nulla justo aliquam quis turpis eget elit sodales scelerisque mauris sit amet eros suspendisse accumsan tortor quis turpis sed ante vivamus tortor duis mattis;2016-08-04 10:11:00;121;131;0
1960;120;302;;non quam nec;2017-07-18 23:30:00;24;187;0
1961;14;19;;faucibus orci luctus et ultrices posuere cubilia curae mauris viverra diam vitae quam suspendisse potenti nullam porttitor lacus at turpis donec;2015-11-08 15:03:00;26;166;0
1963;155;637;;congue etiam justo etiam pretium iaculis justo in hac habitasse platea dictumst etiam faucibus cursus urna ut tellus nulla ut erat id mauris vulputate elementum nullam varius nulla facilisi cras;2017-09-01 19:03:00;131;62;0
1964;278;481;;leo rhoncus sed vestibulum sit amet cursus id turpis integer aliquet massa id lobortis convallis tortor risus dapibus augue vel accumsan tellus nisi eu orci mauris;2017-03-10 16:42:00;23;175;0
1965;2;856;;odio curabitur convallis duis consequat dui nec nisi volutpat eleifend donec ut dolor morbi vel lectus in quam fringilla rhoncus mauris;2016-08-18 11:37:00;23;74;0
1966;96;332;;odio consequat varius integer ac leo pellentesque ultrices mattis odio donec vitae nisi nam ultrices libero non mattis pulvinar;2017-05-08 23:01:00;106;163;1
